"","angleData","YData"
"1",0.890520242542566,2.59491126655454
"2",5.25488294292146,-6.94157192875238
"3",0.78352477244891,9.69636445054224
"4",3.76615287959013,-2.84646734054579
"5",0.551529041146921,7.35265846884835
"6",4.66758917984746,-2.20701222865082
"7",3.09484545454131,-0.0304172256476619
"8",0.590806788217029,0.824266093956096
"9",1.01032841877115,0.181303051392598
"10",4.06094602693085,-3.09211478766813
"11",0.748511939212439,6.04511121793092
"12",2.65478659732927,8.53075173379941
"13",3.59793892825529,5.08286761886479
"14",3.80686597458539,1.72017081405086
"15",6.26737106033844,-4.40995264242522
"16",3.74816559960486,-4.05629263915179
"17",4.29911819543767,-5.3920324424323
"18",3.0637606558261,9.2548819657847
"19",1.08981868830565,2.38724383843626
"20",3.40533960569758,-1.62079449496499
"21",5.57066176860563,-7.34108378510227
"22",2.00839824673993,4.92045268833544
"23",1.59668198780229,9.23643425176764
"24",1.01065010129052,1.82179799008383
"25",1.23674085446646,3.66148234016391
"26",6.09473772272414,-3.11126216890739
"27",4.58308788631512,-2.56438554127861
"28",3.60196707172364,-2.03664780725601
"29",1.06910916354511,5.64390897732409
"30",0.529627583400438,8.34467925698016
"31",0.543889780952499,3.35979916010396
"32",3.19857620935505,0.505392350721109
"33",3.2779738732493,5.592683775839
"34",4.97715198468941,-6.16734927298891
"35",0.716259635317381,2.96969529863604
"36",4.40576563146859,-6.10127503501454
"37",5.3882383506009,-2.59994037772218
"38",5.10515944078234,-6.14334668369789
"39",5.80780297485445,-0.113189749282304
"40",2.21704370620937,5.33478224467924
"41",3.00245863318509,-3.28242034917313
"42",3.42693177769249,-4.16536100164289
"43",5.51906921518012,-5.62479147112332
"44",0.265981786226165,-1.2985363190342
"45",6.25400261503189,-0.469655658805083
"46",4.84727352659317,0.0547652186138734
"47",3.97487279134938,-6.42106083141367
"48",1.18049144219552,2.04369628279975
"49",4.45151281775396,-0.242891530803131
"50",3.94595848907835,-4.58934326930332
"51",4.29908551092194,-6.54508812287655
"52",0.275039320628829,-2.24569444932407
"53",2.88753184007999,-0.0237687582740616
"54",0.305928170244829,0.839105531458768
"55",0.5166735710824,4.87586176935521
"56",1.77524456311315,5.2547769108537
"57",3.41682702654905,-4.93784570043977
"58",5.04822660877565,-0.235486782308699
"59",2.6617922384452,-1.01156139665953
"60",2.45739614491605,8.3463967382589
"61",3.69635799575878,-7.34543672999958
"62",2.17462177075405,6.91315298548413
"63",3.72428628978148,-2.16241581788059
"64",0.821324433905105,6.94434147431461
"65",4.49731981983374,-4.62367056244682
"66",4.52825496934403,-3.08459457934927
"67",0.381015398683572,-0.325937412824893
"68",3.90607060569076,-1.40421982043316
"69",1.61921796871064,9.131288862165
"70",3.459048622688,-0.75135990677029
"71",3.8663742636302,-2.56383397739247
"72",1.89078517470053,4.45420336711096
"73",1.78734833622102,3.98190170131687
"74",4.74329237433223,-12.0293680517334
"75",5.22673845155043,-4.19815801716463
"76",0.810977125092446,-4.06840054292087
"77",5.44623898992033,-9.41529918348928
"78",0.446603987808719,5.9523551080309
"79",5.46202576315995,-3.5887614855815
"80",0.451211199603297,8.05078164924674
"81",0.979235023949305,3.65990434760713
"82",1.08344784684311,5.37640617262923
"83",1.7077071476687,2.94862028048667
"84",6.00107989473396,0.900742595170418
"85",4.8320925170089,-2.42595819754661
"86",2.49925047108245,6.88423515922428
"87",4.84840429204837,-10.0023744222582
"88",3.47293535938918,-2.87992830792842
"89",3.60186934879594,-6.10205845546107
"90",3.69612270732951,-5.54936777391887
"91",4.86091743937404,-3.85074526328376
"92",5.78688199260013,-3.87549909572819
"93",4.18231132584841,-5.05198807169658
"94",2.50231773777213,3.34877911610701
"95",6.06674767892932,3.24444050972353
"96",2.03204590055963,3.45581524206992
"97",5.6734764660619,-5.46009471115258
"98",3.81228756361633,-5.72476014558778
"99",5.82640103922991,-0.18199254976859
"100",0.0130470963325035,1.6788901671518
"101",0.199310075961819,6.98299035543764
"102",4.13640625412934,-6.50294785964869
"103",5.69887990684574,-3.91707845657746
"104",4.37381664754517,-1.57357339642171
"105",3.16532657422571,-4.33537525659206
"106",3.71592642247373,-4.18161940785461
"107",0.909099101729482,1.64615707667819
"108",0.0613148831538527,1.87827196101766
"109",1.08858847806817,2.73310891331003
"110",2.6642524599633,1.15083629324535
"111",4.77232592344466,-7.16244444066686
"112",6.25803197564808,-0.299092580500055
"113",0.531100152350274,-0.714654751951175
"114",4.30452571265961,-0.495075898128403
"115",0.56634272516775,7.23682546617071
"116",5.5569537331995,-4.45872392513511
"117",0.301928991091536,6.45064197842668
"118",0.336873393409014,7.85880925763157
"119",1.8731964213955,7.18876996392072
"120",3.14420328210438,-2.51186245354996
"121",4.04146308729678,-3.80214669815203
"122",2.62982645290764,6.62656404850284
"123",5.53349469925944,-2.23037158838422
"124",0.58214780390129,2.16942511161912
"125",2.25694710091735,5.5683949459805
"126",2.94846951858461,2.75419427251046
"127",2.78165557399996,-3.21529920264233
"128",1.22075618937243,2.97442939034112
"129",4.06840123886464,1.61684337367475
"130",1.93062966354914,3.07883674747993
"131",1.93618460341468,3.11455756448377
"132",0.306896210933324,1.25259163572339
"133",0.324043729127713,2.02400362867518
"134",1.01753642241915,5.93545091808756
"135",0.888724007356447,-1.4830014555827
"136",1.19746878937018,1.14345715565935
"137",3.21658880513768,-0.0910195350534364
"138",6.01480236914152,-5.54748821773673
"139",0.385441518774954,2.85958726243697
"140",1.52185375730614,5.25126022774009
"141",1.90921510736406,3.70467430472858
"142",1.48808535972255,5.31365467811214
"143",0.443360538968913,0.390078917636451
"144",4.77349829282713,-5.8786036027489
"145",0.72467497647869,3.14401682622437
"146",4.88287665897797,-7.50904860784062
"147",0.3769558814741,3.52499879528589
"148",1.22759971868432,3.5800481762846
"149",3.74879357767124,-5.06283672198863
"150",4.24465884044979,-4.29971150681945
"151",3.17985801892442,-2.0705344788309
"152",0.146520826289107,1.31986692667778
"153",5.72035658730998,2.42047394144405
"154",4.05147156233851,-6.0393715628823
"155",0.985947797643273,2.79541289135776
"156",2.20932236753319,3.0260722212355
"157",2.76299744805984,4.59941489223901
"158",0.88762108854688,10.3081409649005
"159",1.3411561101124,9.01762250826141
"160",3.76138027466627,-1.19756363721414
"161",4.16699612278873,-6.38305730975503
"162",1.97492905393942,11.3598642923913
"163",2.92379257023352,-2.01467908497719
"164",4.35875030586871,-4.54361097103212
"165",2.56315553847073,-1.75623762675872
"166",0.9464035698046,4.23895258549571
"167",5.39046101324086,-0.497556725955977
"168",4.36408308699473,-6.53183824602248
"169",4.55215804134578,-2.10029296099401
"170",5.27238660705933,-0.874982207240738
"171",2.58190174963424,-4.02069360468611
"172",3.23739531697812,2.08667920733196
"173",6.10120606913959,0.450047649746293
"174",2.19008049046606,2.05021337862394
"175",2.62030539291156,3.3615358852591
"176",4.78540423406022,-6.4026277217824
"177",3.64694873784773,-1.57426792070265
"178",3.33385881703581,-4.98914819808757
"179",5.49821950483171,0.134628068295542
"180",1.26105830386584,4.85698417424012
"181",5.78872778998786,-3.41454578056971
"182",3.09702347916192,-2.58699979912436
"183",0.699316666717589,-2.2002037646348
"184",3.83980263155792,4.38826685250726
"185",2.01115938904401,5.39431108045159
"186",4.56016895734116,-3.40373414363901
"187",0.768272767450253,3.49321102606224
"188",3.16913881439224,0.314154043563733
"189",3.16445537725115,-4.15703623941998
"190",5.25160962568323,-4.41174836459155
"191",5.97323776658613,1.03121719795123
"192",2.91013069574447,-0.140628723039114
"193",5.86789012010237,-2.43876375349851
"194",1.48278238994115,3.58714574361608
"195",4.33128768354026,2.52086607735176
"196",3.79640550759638,-0.96813983645731
"197",5.09778753910733,-4.32997965685026
"198",1.58788013344402,7.82875351073255
"199",1.91730791019892,4.98908244763087
"200",2.65629652042934,2.2887766024805
"201",4.40869965557962,-8.6761033155652
"202",1.80543786979128,-0.390442140842357
"203",6.00003398437902,-2.65231268499242
